"timestamp","linear_acceleration x","linear_acceleration y","linear_acceleration z","gyroscope x","gyroscope y","gyroscope z","acceleration x","acceleration y","acceleration z"
7.998657230E-1,1.754687309E0,-4.045630991E-2,4.339919090E-1,-1.890062605E-1,-9.957209996E-1,-7.774309431E-1,6.345607213E-1,1.181243896E0,8.851638794E0
8.195495610E-1,2.207879722E0,-2.293869853E-1,9.396755695E-1,-1.742466518E-1,-8.403472900E-1,-8.430197580E-1,1.374712263E0,1.313609532E0,9.008627755E0
8.392639160E-1,2.034459412E0,-3.982765079E-1,9.842553139E-1,-1.575055804E-1,-7.676042829E-1,-8.924778530E-1,1.627129691E0,1.269147600E0,9.095506941E0
8.589477540E-1,1.810257852E0,-5.453363508E-1,7.949337959E-1,-1.343754360E-1,-9.004581996E-1,-8.984113421E-1,1.778309413E0,1.133699690E0,8.561597552E0
8.786621100E-1,1.612560391E0,-4.882622063E-1,9.702126980E-1,-1.447230748E-1,-1.088248117E0,-8.740648542E-1,2.267068045E0,1.284194946E0,8.530473982E0
8.983764650E-1,1.272935569E0,-5.269951969E-1,1.009191036E0,-1.533966064E-1,-1.206492833E0,-7.926504953E-1,3.118717739E0,1.127888271E0,8.964850289E0
9.180908210E-1,5.876148939E-1,-5.165152550E-1,6.204738617E-1,-1.392408098E-1,-1.164184570E0,-7.086443220E-1,4.052799770E0,9.216439383E-1,9.210425241E0
9.377746590E-1,1.914722919E-1,-4.886452854E-1,2.316553593E-1,-1.196114676E-1,-9.826311384E-1,-6.121608189E-1,4.779953003E0,7.013789586E-1,9.832580566E0
9.574890140E-1,-2.372723818E-2,-3.036305606E-1,1.654698849E-1,-1.155068534E-1,-7.638004848E-1,-5.063956124E-1,5.196886335E0,5.980856759E-1,1.008088902E1
9.771728520E-1,1.100389957E-1,-2.434808016E-2,4.196217060E-1,-1.182403564E-1,-5.976191929E-1,-4.170663016E-1,5.078543527E0,4.263850621E-1,1.003813607E1
9.968872070E-1,1.591431499E-1,1.435462981E-1,4.951956272E-1,-1.144343785E-1,-4.583740234E-1,-3.312356131E-1,5.036130633E0,3.073577881E-1,9.854808262E0
1.016571045E0,-1.780670881E-1,1.449245065E-1,1.598711014E-1,-1.194588797E-1,-2.717960903E-1,-2.724958147E-1,4.959858486E0,3.586665562E-1,1.002001299E1
1.036254883E0,-6.030941606E-1,2.877219170E-1,-3.153965473E-1,-1.222011021E-1,-1.357509068E-1,-2.062966483E-1,4.768668039E0,3.244650705E-1,1.007883562E1
1.055969239E0,-8.706503510E-1,4.728349745E-1,-3.425359726E-1,-1.326991490E-1,-1.392473493E-1,-1.551644461E-1,4.221078055E0,2.909458705E-1,9.868491037E0
1.075683594E0,-9.781373739E-1,5.921942592E-1,-5.755827427E-1,-1.421356201E-1,-2.660173689E-1,-1.064671108E-1,3.804827009E0,2.632402693E-1,9.423171997E0
1.095367432E0,-8.787472248E-1,5.261447653E-1,-4.007313251E-1,-1.588723319E-1,-3.707144601E-1,-9.078979492E-2,3.578406198E0,3.901323591E-1,9.224452427E0
1.115051270E0,-6.844298840E-1,4.792687669E-1,-3.535485268E-2,-1.985953195E-1,-3.941497803E-1,-8.226885114E-2,3.532913208E0,4.824785505E-1,9.254549299E0
1.134765625E0,-9.309440851E-1,5.521829575E-1,4.101300240E-2,-2.649427141E-1,-2.994973319E-1,-7.983398438E-2,3.791488647E0,7.697862898E-1,9.497048514E0
1.154449463E0,-1.550126076E0,8.748455793E-1,1.782743931E-1,-3.107517787E-1,-1.709027972E-1,-8.759634835E-2,3.822272164E0,8.262176514E-1,9.514831543E0
1.174194336E0,-1.861199141E0,1.319173127E0,3.753116131E-1,-3.379930769E-1,-1.509660993E-1,-1.023624965E-1,3.554120745E0,7.827802386E-1,9.220690046E0
1.193878174E0,-1.412872672E0,1.501709223E0,7.117543221E-1,-3.676670619E-1,-2.827562605E-1,-1.190970285E-1,3.176524571E0,8.460562570E-1,8.729535784E0
1.213592530E0,-8.403697014E-1,1.641131461E0,8.751239777E-1,-4.264090402E-1,-4.335697719E-1,-1.607927595E-1,2.943601336E0,9.842398507E-1,8.687125070E0
1.233276368E0,-7.295407057E-1,1.463085204E0,6.288011074E-1,-4.764753069E-1,-6.104016985E-1,-2.058410645E-1,2.854673113E0,1.044089181E0,8.438812256E0
1.252990723E0,-1.124068975E0,1.527697980E0,3.739045858E-1,-5.114767892E-1,-7.595367432E-1,-2.473842076E-1,2.897086007E0,1.092655727E0,8.396741595E0
1.272674561E0,-1.632277966E0,1.228658974E0,-6.121516228E-1,-4.743456159E-1,-8.181283133E-1,-2.650386265E-1,3.193283081E0,8.593946184E-1,8.546892439E0
1.292358399E0,-2.433776617E0,7.431640178E-1,-1.899430394E0,-4.472590855E-1,-8.500867571E-1,-2.931910924E-1,3.410127912E0,8.785487584E-1,8.828039987E0
1.312072754E0,-2.990759730E0,6.114224494E-1,-2.590598702E0,-4.067796980E-1,-1.004093715E0,-3.196694510E-1,3.249374390E0,8.682904925E-1,8.784942627E0
1.331787110E0,-2.287802577E0,6.413391978E-1,-2.279201150E0,-4.656720843E-1,-1.361718314E0,-3.673008510E-1,2.829363142E0,1.129257202E0,8.832142421E0
1.351470948E0,-7.927353382E-1,7.390318662E-1,-1.527168393E0,-5.588073730E-1,-1.738058908E0,-4.493277414E-1,2.661769322E0,1.553713117E0,8.919701712E0
1.371154786E0,1.036955118E-1,3.004084229E-1,-1.024744511E0,-6.912013463E-1,-1.917020525E0,-5.264848982E-1,3.121800014E0,1.658375331E0,9.072590419E0
1.390869141E0,1.072623730E-1,2.208300531E-1,-1.240923285E0,-8.033599854E-1,-1.789648873E0,-6.330108643E-1,3.959769113E0,1.854701451E0,9.105080741E0
1.410552979E0,-3.404536247E-1,2.137451358E-1,-1.765048504E0,-8.748866490E-1,-1.469308036E0,-7.304077148E-1,4.533006941E0,1.744565691E0,8.960743495E0
1.430267334E0,1.569097042E-1,3.229211196E-1,-1.761898637E0,-9.439740862E-1,-1.158248901E0,-8.297816685E-1,4.621937343E0,1.583472116E0,8.601961408E0
1.449981690E0,1.052719951E0,1.578364968E-1,-1.327615857E0,-1.039393834E0,-9.257180350E-1,-9.635445731E-1,4.360966274E0,1.645374843E0,8.216833932E0
1.469696045E0,1.657792211E0,-4.407168329E-1,-1.390588641E0,-1.058412824E0,-1.020372663E0,-1.057137626E0,4.011755807E0,1.276327951E0,7.132601057E0
1.489379883E0,1.797384143E0,-7.354018986E-1,-1.697524667E0,-1.078957694E0,-1.546613421E0,-1.113444737E0,3.415601458E0,7.974875314E-1,5.855466570E0
1.509094239E0,1.715078115E0,-7.424679101E-1,-1.587896705E0,-1.077586583E0,-2.252428327E0,-1.211447580E0,2.978487287E0,6.969299316E-1,5.010654994E0
1.528778077E0,1.636915922E0,-5.603125691E-1,-1.146868587E0,-1.116091047E0,-2.698013306E0,-1.294082642E0,3.555149623E0,5.744846889E-1,4.811253139E0
1.548461915E0,2.005550385E0,-1.925888658E-1,-2.658481002E-1,-1.169812884E0,-2.626338414E0,-1.388438634E0,5.059391567E0,8.877825056E-1,5.008946010E0
1.568176270E0,2.569233656E0,-1.914888322E-1,4.698927402E-1,-1.155048915E0,-2.191098894E0,-1.458437238E0,6.596810477E0,5.700378418E-1,5.360207694E0
1.587860108E0,2.447871447E0,-4.863715768E-1,4.779095650E-1,-1.118068150E0,-1.722991943E0,-1.537571498E0,7.208698818E0,4.092843192E-1,5.424168178E0
1.607574463E0,1.313776255E0,-4.607028067E-1,-3.109473586E-1,-1.068762643E0,-1.554833548E0,-1.565876552E0,7.296258109E0,4.007350377E-1,4.730536325E0
1.627258301E0,8.293771744E-2,-3.913750350E-1,-1.280671000E0,-1.036193848E0,-1.567618234E0,-1.597834996E0,7.012034825E0,5.136021205E-1,4.130273002E0
1.646972657E0,-3.721246719E-1,-2.045808136E-1,-1.572494984E0,-9.949558803E-1,-1.503849574E0,-1.618990217E0,7.618791853E0,7.171151297E-1,3.900087629E0
1.666656495E0,2.400617599E-1,-2.412695289E-1,-1.486640692E0,-8.945159912E-1,-1.286690848E0,-1.608034406E0,8.581604004E0,7.824380057E-1,4.150113787E0
1.686370850E0,8.712186813E-1,-3.627132773E-1,-1.102026522E0,-7.297014509E-1,-1.252144950E0,-1.552786691E0,9.320386614E0,3.463505336E-1,3.885724749E0
1.706054688E0,1.047712326E0,-2.441356778E-1,-6.106716394E-1,-5.356772287E-1,-1.463067191E0,-1.455699376E0,9.670281546E0,1.828613281E-1,3.687005179E0
1.725769043E0,8.948950768E-1,-2.641463280E-2,-1.172313392E-1,-3.748212542E-1,-1.873347691E0,-1.310520717E0,9.832746233E0,1.182163783E-1,3.122998919E0
1.745483399E0,5.187070370E-1,7.548153400E-2,-1.930298209E-1,-2.911224365E-1,-2.247253418E0,-1.193036761E0,9.842322213E0,3.938947405E-1,3.176698957E0
1.765167237E0,1.368587017E-1,-1.348829865E-1,-5.327087641E-1,-2.751421247E-1,-2.439307077E0,-1.091533116E0,1.002838571E1,7.020612444E-1,3.278618949E0
1.784881592E0,-2.400319576E-1,1.292915344E-1,-5.822042823E-1,-3.410361154E-1,-2.251667568E0,-1.046486991E0,1.056195286E1,1.187744141E0,3.757121495E0
1.804565430E0,-7.577803135E-1,3.396236300E-1,-6.005720794E-1,-3.862326486E-1,-1.678405762E0,-9.964185442E-1,1.121420070E1,1.316347395E0,4.090940203E0
1.824279786E0,-8.305430412E-1,3.784272671E-1,-5.520943403E-1,-3.836430141E-1,-1.075463431E0,-9.328046526E-1,1.135511344E1,1.133017404E0,3.940107073E0
1.843963624E0,5.455446243E-2,5.776762962E-2,-1.418000013E-1,-3.787732806E-1,-7.991071429E-1,-8.699537005E-1,1.055203247E1,1.251017979E0,3.351473127E0
1.863677979E0,7.776660919E-1,4.372179508E-3,3.355930448E-1,-3.831874302E-1,-9.053257533E-1,-8.192792620E-1,9.444883074E0,1.371414185E0,2.134534563E0
1.883361817E0,1.127762079E0,2.211881876E-1,6.661075950E-1,-3.821236747E-1,-1.124923706E0,-8.270416260E-1,8.590495518E0,1.612542289E0,1.566423689E0
1.903076172E0,6.840679646E-1,5.477575064E-1,7.190231532E-1,-3.662959508E-1,-1.335237776E0,-8.364780971E-1,8.650009155E0,1.866326468E0,1.219264439E0
1.922760010E0,1.198513508E-1,6.028114557E-1,9.791988879E-2,-3.119703020E-1,-1.419697353E0,-8.261304583E-1,9.320726667E0,1.855381557E0,1.196350098E0
1.942474366E0,-2.485990524E-2,3.838833570E-1,-9.054663032E-1,-2.264447893E-1,-1.351826259E0,-8.002580915E-1,9.881995065E0,1.889925276E0,1.317428589E0
1.962158204E0,2.989220619E-2,2.230292559E-1,-1.177949637E0,-1.908329555E-1,-1.248949323E0,-7.663203648E-1,1.005985369E1,2.099591936E0,1.546587263E0
1.981872559E0,-7.191419601E-2,4.042577744E-1,-1.182019711E0,-2.074214390E-1,-1.128725324E0,-7.307085310E-1,9.981528146E0,2.411178589E0,1.793873378E0
2.001556397E0,-3.369357586E-1,6.459527016E-1,-1.314870238E0,-2.445504325E-1,-1.008656093E0,-7.194497245E-1,9.695251465E0,2.660520281E0,1.792848860E0
2.021270752E0,-1.024312019E0,5.350604057E-1,-1.758382201E0,-2.489645822E-1,-9.368286133E-1,-7.357308524E-1,9.339882987E0,2.636921474E0,1.231578282E0
2.040985108E0,-1.559592605E0,5.117150545E-1,-1.989089012E0,-2.463749477E-1,-9.203927176E-1,-7.635825021E-1,9.025900705E0,2.688905988E0,9.863433838E-1
2.060668946E0,-1.263961792E0,6.218494177E-1,-1.173334628E0,-2.821393694E-1,-1.012004307E0,-7.894526890E-1,8.631879534E0,3.156803676E0,8.320901053E-1
2.080383301E0,-9.233498573E-1,5.323016644E-1,-1.338697821E-1,-3.215528216E-1,-1.179404122E0,-8.387560163E-1,8.147909982E0,3.379124233E0,6.501290458E-1
2.100067139E0,-1.206986666E0,1.824630499E-1,1.565869153E-1,-3.255135672E-1,-1.252750942E0,-9.198717390E-1,8.165012905E0,3.528246198E0,5.461534773E-1
2.119781495E0,-1.106035233E0,-1.290608644E-1,2.674169242E-1,-2.615966797E-1,-1.172252110E0,-9.790714809E-1,8.942103795E0,3.361336844E0,7.465798514E-1
2.139465332E0,-5.202687979E-1,-1.384227276E-1,1.168318719E0,-1.862640381E-1,-9.249572754E-1,-1.044965472E0,9.569381714E0,3.420163836E0,9.740317208E-1
2.159179688E0,4.767237902E-1,-2.091945410E-1,2.341616213E0,-1.526336670E-1,-6.495099749E-1,-1.083160400E0,9.944588797E0,3.721834455E0,1.233973912E0
2.178863526E0,1.062143087E0,-8.137737513E-1,3.022426069E0,-1.757638114E-1,-4.328068324E-1,-1.124404907E0,9.767759051E0,4.181180682E0,1.306828090E0
2.198577881E0,2.008650541E0,-2.034374595E0,2.744817495E0,-2.250714983E-1,-3.815198626E-1,-1.168531145E0,9.150054932E0,4.578959874E0,1.017813546E0
2.218261719E0,3.986738920E0,-2.710875750E0,3.319643259E0,-2.501831055E-1,-5.301993234E-1,-1.174621582E0,8.659927368E0,4.656598772E0,2.732151576E-1
2.237976075E0,6.019035697E0,-2.502893925E0,4.618327022E0,-2.148786272E-1,-7.507106236E-1,-1.152097430E0,8.585366385E0,4.639151437E0,-6.680494036E-1
2.257659913E0,8.578690410E0,-1.327874064E0,5.716867447E0,-1.733311244E-1,-9.097420829E-1,-1.137793405E0,8.526192801E0,4.678486415E0,-8.951546805E-1
2.277374268E0,1.371769762E1,1.276047468E0,7.825451016E0,-1.447208949E-1,-9.815695626E-1,-1.146922520E0,8.341153826E0,5.016074044E0,-1.037098476E0
2.297058106E0,2.020544815E1,5.716534853E0,7.886995435E0,-1.292005266E-1,-1.013068063E0,-1.169446673E0,8.078822545E0,5.424795968E0,-1.255652291E0
2.316802979E0,2.522565746E1,9.813171625E0,5.398869038E0,-1.045488630E-1,-1.146379743E0,-1.213121687E0,7.428623744E0,5.588287354E0,-1.723207746E0
2.336486817E0,2.618164587E1,9.355919361E0,3.505463183E0,-9.374128069E-2,-1.455614362E0,-1.288301740E0,6.685054234E0,5.621804374E0,-2.282424927E0
2.356201172E0,2.737451077E1,7.850746989E0,1.792450696E0,-1.255449568E-1,-1.718728202E0,-1.391782488E0,6.414849418E0,5.884480068E0,-2.323811122E0
2.375885010E0,2.928698397E1,8.496041179E0,1.656060517E-1,-2.369428362E-1,-1.785539900E0,-1.456915719E0,6.701130458E0,6.177599226E0,-1.517647879E0
2.395568848E0,2.857764959E1,1.212193418E1,-4.002537102E0,-3.839481899E-1,-1.833476475E0,-1.496786935E0,6.683685303E0,6.203253610E0,-1.017602103E0
2.415283204E0,2.408925343E1,1.699776101E1,-1.065029860E1,-5.250200544E-1,-1.888565063E0,-1.570445469E0,6.189455305E0,6.102693830E0,-9.875030518E-1
2.434967041E0,1.778078556E1,1.889527130E1,-1.524275899E1,-6.692897252E-1,-2.023550851E0,-1.602401733E0,6.081030709E0,6.030528477E0,-1.101058960E0
2.454681397E0,1.068282747E1,2.029087162E1,-1.644972372E1,-8.564714704E-1,-2.066922869E0,-1.595099313E0,6.289328439E0,6.200175694E0,-5.808301653E-1
2.474365235E0,6.430921316E0,1.909701443E1,-1.702218056E1,-1.090523856E0,-2.165383475E0,-1.471830096E0,6.936100551E0,6.426254272E0,3.135768345E-1
2.494079590E0,4.206238270E0,1.608924150E1,-1.588739991E1,-1.355468750E0,-2.279517038E0,-1.279170445E0,7.334224156E0,6.325016567E0,1.191220965E0
2.513763428E0,9.646863937E-1,1.404466105E1,-1.283009648E1,-1.519217355E0,-2.581290109E0,-9.819597517E-1,7.698486328E0,5.598890032E0,1.023967198E0
2.533477784E0,-1.525804996E0,1.208630228E1,-1.354702044E1,-1.570656913E0,-2.927045550E0,-5.735081264E-1,8.594940186E0,4.730477469E0,9.449571882E-1
2.553161622E0,-2.236040831E0,1.238350201E1,-1.413001680E1,-1.593787057E0,-3.221363613E0,-2.458844866E-2,1.044053214E1,4.418546404E0,1.524699620E0
2.572875977E0,-1.784160018E0,1.338607025E1,-1.322916365E1,-1.568677630E0,-3.331998553E0,4.980010986E-1,1.203643581E1,4.729110718E0,2.623977661E0
2.592559815E0,-4.963647127E-1,1.434766459E1,-1.284792924E1,-1.509022304E0,-3.135225568E0,9.341474261E-1,1.424491664E1,5.722019741E0,3.399012974E0
2.612274170E0,7.355097532E-1,1.559576678E1,-1.224022341E1,-1.571875436E0,-2.624509539E0,1.418690273E0,1.854763794E1,7.798132760E0,5.249394008E0
2.631988526E0,1.474291742E0,1.641085339E1,-1.355001044E1,-1.719486782E0,-2.065093994E0,2.088585990E0,2.438709804E1,1.121568298E1,5.994328090E0
2.651672364E0,1.918690860E0,1.677246571E1,-1.377321911E1,-1.738505772E0,-1.424412319E0,2.935930525E0,3.006682696E1,1.536722892E1,4.423389980E0
2.671386719E0,1.968193173E0,1.737493944E1,-1.112442756E1,-1.662728446E0,-9.625483922E-1,3.831512451E0,3.308454895E1,1.702914865E1,2.133510045E0
2.691070557E0,2.805430114E0,1.768493462E1,-1.196521091E1,-1.516174316E0,-7.338191441E-1,4.688291277E0,3.391499329E1,1.501733616E1,1.099557059E0
2.710784913E0,3.381508291E0,1.892831612E1,-1.131140423E1,-1.077893938E0,-3.095397949E-1,5.264443534E0,3.607627433E1,1.367418998E1,-6.560777937E-1
2.730468750E0,4.246496260E0,1.904310226E1,-9.781776428E0,-8.004673549E-1,1.307686942E0,5.859928676E0,3.839078195E1,1.372686114E1,-1.812476022E0
2.750183106E0,4.396061540E0,1.781140566E1,-7.595050812E0,-9.451926095E-1,3.298054286E0,6.433347430E0,3.852109637E1,1.607762364E1,-5.142129081E0
2.769866944E0,3.416674256E0,1.722484493E1,-5.645693898E0,-1.214246477E0,4.489323207E0,6.806793213E0,3.561761475E1,1.962686157E1,-1.060946001E1
2.789581299E0,1.578350842E0,1.604580140E1,-4.397602797E0,-1.421517508E0,4.467106410E0,7.128962926E0,3.079911150E1,2.064644514E1,-1.448840550E1
2.809265137E0,-2.078208864E0,1.446492100E1,-1.619492769E0,-1.465042114E0,4.039328439E0,7.155744280E0,2.498667254E1,2.070048523E1,-1.548473685E1
2.828979493E0,-8.357227325E0,1.235728455E1,1.744377732E0,-1.299314226E0,3.456473214E0,6.839209420E0,1.945572335E1,2.009543719E1,-1.557947867E1
2.848663331E0,-1.898781919E1,9.731373787E0,2.205405593E0,-9.908447266E-1,3.031740461E0,6.680332729E0,1.696302141E1,1.645796204E1,-1.527267674E1
2.868377686E0,-2.800549698E1,6.284217000E0,-1.650817156E0,-4.618682861E-1,3.613677979E0,6.660701207E0,1.443645368E1,1.301783316E1,-1.313260542E1
2.888092041E0,-3.213772011E1,3.427242756E0,-6.389048636E0,-1.629813058E-1,4.236402239E0,6.391494751E0,1.105378723E1,1.004355294E1,-9.947974069E0
2.907775879E0,-3.212650776E1,1.731946826E0,-1.541654348E1,-2.262922015E-1,3.710769653E0,6.063088553E0,8.110626221E0,7.262860979E0,-1.008991786E1
2.927490235E0,-2.800226974E1,4.529880524E0,-2.043068266E1,2.024405343E-2,3.181788853E0,5.964170183E0,6.618355887E0,6.457382202E0,-1.049145726E1
2.947174073E0,-1.763710546E1,7.849707365E0,-9.713820636E0,4.716121129E-1,3.249814715E0,5.961584909E0,5.844347273E0,6.549728394E0,-9.184221540E0
2.966888428E0,-1.018109405E1,8.741335869E0,3.697550952E0,5.186331613E-1,3.057152884E0,5.811839512E0,5.813561576E0,6.755283901E0,-8.517608643E0
2.986572266E0,-3.311041355E0,1.189189482E1,-1.022123194E1,4.436100551E-1,3.071001325E0,5.679748535E0,6.096422468E0,7.190004621E0,-7.512387957E0
3.006286622E0,9.036478400E-1,1.412629437E1,-4.834303379E0,5.764617920E-1,3.353753226E0,5.526046753E0,5.917881557E0,7.941098894E0,-7.285964966E0
3.025970459E0,5.903498411E0,1.597876477E1,-3.980682731E0,6.852678571E-1,2.957170759E0,5.415865217E0,5.461617606E0,8.112459455E0,-8.432102748E0
3.045684815E0,6.174362302E0,2.068531322E1,-8.782344818E0,5.600280762E-1,2.318926130E0,5.290318080E0,4.721808297E0,8.369665963E0,-8.113335746E0
3.065368653E0,1.133260059E1,1.974516249E1,-1.019130874E1,2.445547921E-1,2.193679810E0,5.034042358E0,3.746000017E0,8.874838693E0,-5.475605556E0
