"timestamp","linear_acceleration x","linear_acceleration y","linear_acceleration z","gyroscope x","gyroscope y","gyroscope z","acceleration x","acceleration y","acceleration z"
3.605041510E-1,2.269624025E-1,1.257247448E0,1.391723156E-1,-7.610473633E-1,1.038322449E-1,-9.819793701E-2,4.125061035E-1,1.374725342E0,1.012802505E1
3.803710940E-1,4.134661704E-1,1.104984403E0,-5.720734596E-2,-8.491973877E-1,2.106246948E-1,-7.050704956E-2,5.938644409E-1,1.462112427E0,9.606090546E0
4.002380370E-1,5.110933334E-1,7.447130233E-1,6.986618042E-2,-9.637145996E-1,4.029083252E-1,-5.612564087E-2,8.476524353E-1,1.694351196E0,9.792236328E0
4.201049810E-1,4.173727781E-1,1.404836085E-1,3.344578743E-1,-1.021766663E0,6.599006653E-1,-6.331634521E-2,8.117446899E-1,1.852966309E0,9.956245422E0
4.399719240E-1,2.810176425E-1,-3.107403964E-1,1.787524223E-1,-9.783630371E-1,7.824096680E-1,-6.756973267E-2,9.039154053E-1,1.717693329E0,9.800621033E0
4.598388670E-1,-5.363374203E-2,-2.734939903E-1,2.379977703E-1,-9.594497681E-1,8.460578918E-1,-6.518173218E-2,1.042182922E0,1.272968292E0,9.791042328E0
4.797058110E-1,-6.490166485E-2,-8.346150070E-2,2.737245560E-1,-1.046009064E0,8.463249207E-1,-1.043281555E-1,8.698005676E-1,5.379447937E-1,1.016873169E1
4.995727540E-1,1.143887304E-1,-1.440101564E-1,3.285074234E-1,-1.137355804E0,8.822784424E-1,-1.506690979E-1,6.872444153E-1,-1.868972778E-1,1.005200958E1
5.194396970E-1,5.659245029E-1,-7.242352366E-1,1.081283092E-1,-1.178363800E0,8.567123413E-1,-1.549263000E-1,1.730880737E-1,-4.783859253E-1,1.010408020E1
5.393066410E-1,8.206321597E-1,-1.323987007E0,2.393236160E-1,-1.165847778E0,9.784126282E-1,-1.613197327E-1,-7.411575317E-2,-4.777908325E-1,1.009450912E1
5.591735840E-1,7.333023548E-1,-1.431326866E0,1.886863708E-1,-1.123771667E0,1.182415009E0,-2.300224304E-1,-1.267852783E-1,-6.549606323E-1,1.024174881E1
5.790405280E-1,1.450792402E-1,-1.316278368E0,-1.160168648E-2,-1.053997040E0,1.158710480E0,-2.675819397E-1,1.216125488E-1,-1.355861664E0,1.001549911E1
5.989074710E-1,3.125721216E-2,-1.088839173E0,-3.665165901E-1,-1.013782501E0,9.318122864E-1,-2.505340576E-1,3.299064636E-1,-2.299781799E0,1.000592422E1
6.187438970E-1,5.552226305E-2,-9.750175476E-1,-3.079187870E-1,-9.914131165E-1,5.555076599E-1,-2.092514038E-1,1.479454041E-1,-2.789993286E0,1.010408401E1
6.386108400E-1,2.449313402E-1,-9.250316620E-1,-2.147052288E-1,-9.456062317E-1,2.961158752E-1,-1.629142761E-1,-5.535545349E-1,-2.983322144E0,9.762313843E0
6.584777830E-1,3.524619639E-1,-9.413306713E-1,-1.467425823E-1,-8.835525513E-1,1.381874084E-1,-1.320228577E-1,-1.027008057E0,-3.008464813E0,9.409168243E0
6.783447270E-1,4.758079052E-1,-1.028107226E0,-1.999633312E-1,-8.209724426E-1,5.962371826E-2,-1.093902588E-1,-1.150909424E0,-3.095249176E0,9.311008453E0
6.982116700E-1,4.731461108E-1,-1.122783601E0,-4.232232571E-1,-7.285537720E-1,-4.397201538E-2,-7.583236694E-2,-1.065914154E0,-3.243690491E0,9.312801361E0
7.180786130E-1,2.882918119E-1,-1.008037269E0,-4.156432152E-1,-6.084480286E-1,-1.726036072E-1,-2.070236206E-2,-9.599685669E-1,-3.463954926E0,9.361877441E0
7.379455570E-1,1.421654522E-1,-7.730312347E-1,-3.940944672E-1,-4.875411987E-1,-3.925743103E-1,3.682708740E-2,-8.546257019E-1,-3.724327087E0,9.313400269E0
7.578125000E-1,2.747725546E-1,-5.884433985E-1,-4.666821957E-1,-3.764915466E-1,-5.252037048E-1,8.316040039E-2,-7.672386169E-1,-4.009239197E0,8.994373322E0
7.776794440E-1,1.862108409E-1,-4.267513752E-1,-5.283973217E-1,-2.814140320E-1,-6.314659119E-1,1.060638428E-1,-9.246559143E-1,-4.124755859E0,8.969230652E0
7.975463870E-1,1.852554232E-1,-1.745252013E-1,-5.287632942E-1,-1.858062744E-1,-6.184158325E-1,1.329612732E-1,-1.028202057E0,-4.012832642E0,8.911773682E0
8.174133300E-1,1.431776434E-1,9.316247702E-2,-3.094329834E-1,-1.048469543E-1,-4.716758728E-1,9.114837646E-2,-8.665962219E-1,-3.917659760E0,8.847728729E0
8.372802740E-1,9.973828495E-2,1.975326538E-1,-1.275231838E-1,-4.811859131E-2,-2.679405212E-1,3.469085693E-2,-7.971649170E-1,-3.838054657E0,8.753158569E0
8.571472170E-1,1.798691303E-1,1.083784103E-1,-9.464955330E-2,-1.163482666E-2,-7.806015015E-2,1.498031616E-2,-7.031898499E-1,-3.654891968E0,8.727420807E0
8.770141600E-1,2.284923196E-2,-2.998745441E-2,-2.160425186E-1,3.013610840E-3,2.060966492E-1,-3.614425659E-2,-6.253776550E-1,-3.409492493E0,8.850120544E0
8.968811040E-1,-5.139515102E-1,3.559958935E-2,-3.691959381E-1,8.075714111E-3,3.917198181E-1,-1.248321533E-1,-6.104164124E-1,-3.256259918E0,9.059017181E0
9.167480470E-1,-8.451842368E-1,2.144140005E-2,-3.400728703E-1,2.990722656E-2,2.809371948E-1,-1.685104370E-1,-5.469665527E-1,-3.319107056E0,9.173938751E0
9.366149900E-1,-5.388965011E-1,4.090768099E-2,-3.110346794E-1,3.044128418E-2,7.880020142E-2,-1.583900452E-1,-5.607376099E-1,-3.462162018E0,9.030281067E0
9.564819340E-1,-2.170075029E-1,1.321256757E-1,-2.031838894E-1,4.608154297E-3,-5.835342407E-2,-1.357498169E-1,-1.116188049E0,-3.440612793E0,8.880649567E0
9.763488770E-1,1.033665091E-1,1.189612746E-1,-2.570483685E-1,-1.243591309E-2,-8.311462402E-2,-1.160430908E-1,-1.619575500E0,-3.420265198E0,8.834560394E0
9.962158200E-1,2.594935298E-1,-4.225063324E-2,-8.538448811E-1,3.976058960E-2,-2.080230713E-1,-7.689285278E-2,-1.500457764E0,-3.426250458E0,8.889625549E0
1.016082764E0,1.926677078E-1,5.352312326E-2,-7.054643631E-1,1.406974792E-1,-2.367820740E-1,-3.854370117E-2,-1.129959106E0,-3.337062836E0,8.967433929E0
1.035949707E0,1.385862231E-1,2.352969050E-1,-1.924490929E-1,1.827774048E-1,-2.037620544E-1,-6.384658813E-2,-8.211059570E-1,-3.302944183E0,8.989585876E0
1.055816651E0,1.793357879E-1,3.120730519E-1,1.201174259E-1,1.926345825E-1,-1.078872681E-1,-4.307174683E-2,-5.403862000E-1,-3.461566925E0,8.464653015E0
1.075683594E0,2.864508629E-1,4.652111530E-1,2.404947281E-1,1.777153015E-1,4.338073730E-2,3.795623779E-3,-5.343971252E-1,-3.428043365E0,8.362899780E0
1.095550537E0,2.026172876E-1,4.899260402E-1,-1.309244633E-1,1.303100586E-1,1.563034058E-1,6.992340088E-3,-5.421791077E-1,-3.197601318E0,8.849521637E0
1.115417481E0,-5.262820423E-2,3.239071965E-1,-3.025863171E-1,1.132659912E-1,1.672134399E-1,3.389358521E-2,-5.176429749E-1,-3.075500488E0,9.273296356E0
1.135284424E0,-1.647483259E-1,3.104678988E-1,-1.361293793E-1,1.284446716E-1,2.191543579E-1,1.791763306E-2,-3.739852905E-1,-2.897731781E0,9.461841583E0
1.155151367E0,-4.491322190E-1,4.024921656E-1,8.336544037E-3,1.444282532E-1,1.983757019E-1,-3.614425659E-2,-4.099006653E-1,-2.770240784E0,9.203266144E0
1.175018311E0,-5.404846668E-1,3.234245181E-1,-5.251169205E-2,1.153984070E-1,1.352577209E-1,-4.653167725E-2,-6.894226074E-1,-2.896530151E0,8.918354034E0
1.194885254E0,-4.158359617E-1,2.420176268E-1,1.419329643E-2,6.133270264E-2,5.908966064E-2,-6.144714355E-2,-8.522300720E-1,-2.936637878E0,9.036270142E0
1.214752197E0,-4.277908653E-1,1.230778694E-1,1.169321537E-1,3.896331787E-2,-5.196380615E-2,-7.157135010E-2,-1.144916534E0,-2.812736511E0,9.214641571E0
1.234619141E0,-2.111857682E-1,-1.612401009E-2,1.097536087E-2,4.455566406E-2,-1.686096191E-1,-5.905532837E-2,-1.365188599E0,-2.801963806E0,9.191894531E0
1.254486084E0,8.055217564E-2,-1.036807895E-1,5.950856209E-2,3.976821899E-2,-2.362518311E-1,-4.653549194E-2,-1.263431549E0,-2.888751984E0,9.220623016E0
1.274353028E0,3.011138588E-1,1.396858692E-2,1.257209778E-1,4.615783691E-2,-1.856498718E-1,-5.798721313E-2,-1.270015717E0,-2.977336884E0,9.357692719E0
1.294219971E0,1.826811731E-1,9.526914358E-2,9.762096405E-2,7.012176514E-2,-1.132202148E-1,-7.796096802E-2,-1.108409882E0,-3.103031158E0,9.270900726E0
1.314086914E0,1.204187572E-1,2.857720852E-2,-5.193495750E-2,6.639480591E-2,-8.072280884E-2,-6.890487671E-2,-7.714233398E-1,-3.218551636E0,9.292449951E0
1.333953858E0,6.330828369E-2,-5.153453350E-2,3.936314583E-2,6.107330322E-2,-2.585983276E-2,-6.198501587E-2,-4.691581726E-1,-3.141937256E0,9.378643036E0
1.353820801E0,-3.820769489E-2,-8.014392853E-2,-1.114759445E-1,9.835433960E-2,2.021408081E-2,-7.289886475E-2,-4.733467102E-1,-3.019233704E0,9.396598816E0
1.373687744E0,-2.378132194E-1,1.442384720E-2,-1.699376106E-1,1.417655945E-1,-6.874084473E-2,-4.174041748E-2,-5.565452576E-1,-3.034801483E0,9.239776611E0
1.393554688E0,-2.475826442E-1,2.065196037E-1,-1.583850384E-1,1.492195129E-1,-1.832580566E-1,-1.297760010E-2,-5.709152222E-1,-3.112609863E0,9.294845581E0
1.413421631E0,-1.904090196E-1,2.290463448E-1,-1.841447353E-1,1.465568542E-1,-3.212051392E-1,-4.653930664E-4,-6.385459900E-1,-3.144332886E0,9.219429016E0
1.433288574E0,1.379522085E-1,1.773979664E-1,-8.358888626E-1,2.000846863E-1,-5.571594238E-1,4.028320312E-2,-8.671913147E-1,-3.087471008E0,9.117671967E0
1.453155518E0,3.235657141E-1,5.141065121E-1,-1.860451698E-1,2.568130493E-1,-4.482383728E-1,4.960632324E-2,-8.743782043E-1,-2.843257904E0,9.113487244E0
1.473022461E0,6.304142028E-1,9.953436255E-1,6.463654041E-1,1.138038635E-1,-1.329231262E-1,6.458282471E-3,-8.384628296E-1,-2.748088837E0,9.217628479E0
1.492889404E0,4.987103939E-1,9.538387060E-1,4.336826801E-1,-9.339523315E-2,2.042388916E-1,6.052780151E-2,-4.290580750E-1,-2.793579102E0,8.573593140E0
1.512756348E0,5.563082993E-1,6.542649865E-1,3.732173443E-1,-2.020530701E-1,3.680191040E-1,1.625251770E-1,-1.872367859E-1,-2.522438049E0,8.862689972E0
1.532623291E0,7.302238643E-1,6.174575090E-1,3.349528313E-1,-2.790184021E-1,6.188888550E-1,1.806297302E-1,2.778320312E-1,-1.947834015E0,9.834140778E0
1.552490235E0,5.570268929E-1,6.062026620E-1,2.494342327E-1,-3.863449097E-1,7.802772522E-1,2.259063721E-1,1.748809814E-1,-1.824527740E0,9.981983185E0
1.572357178E0,5.337810069E-1,6.523962617E-1,2.565765381E-2,-4.465293884E-1,9.232864380E-1,3.287048340E-1,1.204109192E-1,-2.148345947E0,9.599510193E0
1.592224121E0,3.912982643E-1,3.999643922E-1,-2.219538689E-1,-4.246902466E-1,9.371414185E-1,3.867645264E-1,2.497024536E-1,-2.275836945E0,9.722808838E0
1.612091065E0,9.482014179E-2,-1.806554794E-1,-3.033301830E-1,-3.629035950E-1,8.188934326E-1,4.384269714E-1,-8.274078369E-3,-2.334495544E0,9.609680176E0
1.631958008E0,1.014408469E-1,-5.534340739E-1,-1.571686268E-1,-2.790184021E-1,6.878662109E-1,5.002098083E-1,-2.345275879E-1,-2.354839325E0,9.334350586E0
1.651824951E0,1.390596926E-1,-6.181117296E-1,-3.089015484E-1,-1.362686157E-1,5.997123718E-1,5.332374573E-1,-5.218315125E-1,-2.557155609E0,9.094329834E0
1.671691895E0,-3.729663789E-1,-4.107266068E-1,-4.057836533E-1,7.804870605E-3,5.941238403E-1,5.151252747E-1,-9.779243469E-1,-3.177253723E0,8.850715637E0
1.691558838E0,-7.152013481E-1,-1.136892438E-1,-2.412831783E-1,6.453323364E-2,4.873275757E-1,4.293708801E-1,-1.244880676E0,-3.674045563E0,8.966243744E0
1.711425781E0,-8.722068965E-1,-1.230947971E-1,1.628637314E-2,3.257369995E-2,3.043708801E-1,3.518753052E-1,-1.277797699E0,-3.853618622E0,8.874061584E0
1.731292725E0,-5.813133419E-1,-3.267157674E-1,2.961189747E-1,-1.509475708E-2,1.786689758E-1,3.137893677E-1,-1.848812103E0,-3.714752197E0,8.673549652E0
1.751159668E0,-3.389817178E-1,-3.387889266E-1,3.042187691E-1,-5.508422852E-3,1.677474976E-1,2.501411438E-1,-2.378532410E0,-3.374176025E0,8.735797882E0
1.771026611E0,-4.582588673E-1,-2.980833650E-1,7.841205597E-2,8.071899414E-3,1.387214661E-1,1.803665161E-1,-2.738262177E0,-3.276012421E0,9.017715454E0
1.790893555E0,-5.631340146E-1,-2.846594453E-1,-1.079993248E-1,-1.403427124E-2,4.923629761E-2,1.340293884E-1,-2.591613770E0,-3.451385498E0,9.241577148E0
1.810760498E0,-3.789686561E-1,-3.326241970E-1,6.416463852E-2,-4.439163208E-2,-1.076240540E-1,1.055335999E-1,-2.352798462E0,-3.520221710E0,9.409763336E0
1.830627442E0,-2.306383848E-2,-2.372414470E-1,3.756475449E-1,-4.678726196E-2,-1.382446289E-1,9.114837646E-2,-2.436595917E0,-3.466949463E0,9.155979156E0
1.850494385E0,1.358225942E-1,-9.215408564E-2,1.974723339E-1,-3.240585327E-2,-5.995178223E-2,6.291580200E-2,-2.630523682E0,-3.441211700E0,8.946487427E0
1.870391846E0,7.450646162E-2,-1.464822292E-1,-1.525092125E-2,-5.237960815E-2,3.963470459E-3,4.055023193E-2,-2.522785187E0,-3.477722168E0,9.013526917E0
1.890258789E0,3.758364916E-2,-2.289602757E-1,1.155250072E-1,-6.995773315E-2,2.580261230E-2,3.389358521E-2,-2.175022125E0,-3.450191498E0,9.361885071E0
1.910095215E0,-5.056679249E-3,-1.302759647E-1,1.555113792E-1,-3.667068481E-2,3.059768677E-2,2.590179443E-2,-1.915855408E0,-3.295761108E0,9.309806824E0
1.929962158E0,-5.403858423E-2,-7.070410252E-2,-6.858944893E-2,-4.440307617E-3,-3.757476807E-3,2.616882324E-2,-1.948169708E0,-3.293373108E0,9.041061401E0
1.949829102E0,-9.222555161E-2,-7.267606258E-2,-2.918570042E-1,-1.749801636E-2,-2.239990234E-2,2.590560913E-2,-2.008628845E0,-3.414279938E0,9.094333649E0
1.969726563E0,-7.602006197E-2,-1.317592263E-1,-1.064200401E-1,-1.882171631E-2,-8.844757080E-2,3.096389771E-2,-2.042747498E0,-3.365200043E0,9.221221924E0
1.989562988E0,1.094444990E-1,-4.569762945E-2,1.341362000E-1,1.286697388E-2,-1.102867126E-1,5.093765259E-2,-2.100208282E0,-3.289779663E0,9.017711639E0
2.009460449E0,9.408342838E-2,6.420731544E-2,-7.833290100E-2,3.044509888E-2,-8.258438110E-2,5.253601074E-2,-2.143302917E0,-3.272418976E0,8.762134552E0
2.029327393E0,-5.006611347E-3,8.973252773E-2,-1.201181412E-1,-5.508422852E-3,-5.941772461E-2,5.839157104E-2,-2.144500732E0,-3.331680298E0,8.827373505E0
2.049194336E0,-1.502219439E-1,5.806291103E-2,-2.176039219E-1,-6.839752197E-3,3.272628784E-2,5.572891235E-2,-1.983489990E0,-3.298759460E0,9.178726196E0
2.069061279E0,-5.005275011E-1,-1.208267808E-1,-8.607733250E-1,1.023483276E-1,5.110549927E-2,4.693984985E-2,-1.894309998E0,-3.154506683E0,8.978809357E0
2.088928223E0,-4.111860991E-1,-2.137381434E-1,-7.517352104E-1,1.444282532E-1,-1.656799316E-1,1.406822205E-1,-2.000247955E0,-3.116203308E0,8.909980774E0
2.108795166E0,3.461247981E-1,-3.257322311E-2,4.814777374E-1,1.366424561E-2,-1.667404175E-1,2.125930786E-1,-2.102600098E0,-3.120391846E0,8.900997162E0
2.128662110E0,1.840181947E-1,6.289893389E-2,1.130250216E0,-1.061782837E-1,-4.554748535E-3,2.077980042E-1,-2.445571899E0,-3.261646271E0,8.313224792E0
2.148529053E0,4.043678641E-1,2.859625816E-1,-9.878873825E-3,-2.388381958E-2,4.044723511E-2,2.746391296E-1,-2.546726227E0,-3.389137268E0,8.151611328E0
2.168395996E0,1.162512720E0,5.814342499E-1,-7.746963501E-1,-1.123008728E-1,-1.547584534E-1,3.100624084E-1,-1.841037750E0,-3.225734711E0,9.174533844E0
2.188262940E0,1.438326895E0,5.706151128E-1,-6.032488346E-1,-1.700897217E-1,8.332824707E-2,3.382911682E-1,-1.688404083E0,-3.081485748E0,1.014299011E1
2.208129883E0,1.176643193E0,5.021239519E-1,-3.882837296E-2,-6.356430054E-2,3.134231567E-1,4.267044067E-1,-1.798538208E0,-2.948604584E0,9.436698914E0
2.227996826E0,1.118235290E0,5.729610920E-1,-5.434381962E-1,8.050918579E-2,5.720176697E-1,5.143241882E-1,-1.008449554E0,-2.608032227E0,8.338958740E0
2.247863770E0,7.547647953E-1,4.960722327E-1,-7.188370228E-1,1.175270081E-1,7.358016968E-1,5.335044861E-1,-5.888671875E-1,-2.547576904E0,8.338359833E0
2.267730713E0,8.067429066E-3,4.468379021E-1,-7.704110146E-1,1.678619385E-1,9.999885559E-1,5.172538757E-1,-8.157196045E-1,-2.650527954E0,8.912967682E0
2.287597656E0,-8.969570994E-1,3.867424130E-1,-6.638848782E-1,2.213897705E-1,8.053131104E-1,5.231132507E-1,-1.016235352E0,-2.567928314E0,8.618484497E0
2.307464600E0,-1.011271656E0,3.783904314E-1,-4.795775414E-1,1.849098206E-1,4.567031860E-1,5.595970154E-1,-1.380748749E0,-2.567928314E0,8.205482483E0
2.327331543E0,-5.589041114E-1,1.881276965E-1,2.798478603E-1,9.648513794E-2,1.539039612E-1,5.446853638E-1,-2.260021210E0,-2.566730499E0,8.231216431E0
2.347167969E0,-1.377690434E-1,-1.659404635E-1,9.219863415E-1,1.058120728E-1,2.151527405E-1,4.615974426E-1,-3.364345551E0,-2.575111389E0,8.151615143E0
2.367065430E0,-4.095384479E-1,-7.301437259E-1,3.540232182E-1,2.120704651E-1,4.460525513E-1,3.508110046E-1,-3.889270782E0,-2.508071899E0,8.300647736E0
2.386932373E0,-7.874199152E-1,-8.995050788E-1,2.608106136E-1,2.256507874E-1,2.953186035E-1,3.068618774E-1,-3.626514435E0,-2.573314667E0,8.908779144E0
2.406799317E0,-5.892810822E-1,-6.460067034E-1,1.065895796E0,1.494865417E-1,6.282424927E-2,2.908859253E-1,-3.172214508E0,-2.851043701E0,9.697669983E0
2.426666260E0,3.749120235E-2,-5.902508497E-1,1.271399021E0,1.026115417E-1,-4.104232788E-2,2.490768433E-1,-3.352375031E0,-3.323898315E0,9.410366058E0
2.446533203E0,3.011265993E-1,-7.043924928E-1,1.019709826E0,5.227661133E-2,9.904479980E-2,1.649169922E-1,-3.873115540E0,-3.607013702E0,8.937507629E0
2.466400147E0,5.096799135E-2,-8.354990482E-1,6.107947826E-1,6.639480591E-2,1.903877258E-1,1.004676819E-1,-3.937160492E0,-3.352031708E0,9.762912750E0
2.486267090E0,-1.020054817E-1,-7.921054363E-1,2.618160248E-1,8.450317383E-2,1.768035889E-1,6.958007812E-2,-3.341598511E0,-3.183837891E0,1.011964798E1
2.506134033E0,-1.751300693E-1,-4.300585389E-1,3.386168480E-1,6.053924561E-2,1.459159851E-1,5.652999878E-2,-2.942367554E0,-3.246086121E0,9.953250885E0
2.526000977E0,-1.335260868E-1,-1.711916924E-1,1.567087173E-1,2.911376953E-2,1.136856079E-1,5.013656616E-2,-3.155452728E0,-3.377166748E0,9.618061066E0
2.545867920E0,-7.607054710E-2,7.828831673E-3,-9.335517883E-3,-9.769439697E-3,5.483245850E-2,4.481124878E-2,-3.392478943E0,-3.399314880E0,9.118274689E0
2.565734863E0,8.144795895E-2,1.919339299E-1,-1.223206520E-1,-4.013442993E-2,2.899932861E-2,5.492782593E-2,-3.510990143E0,-3.061729431E0,9.221820831E0
2.585601807E0,2.940990925E-1,3.068487048E-1,-4.353773594E-1,-3.960037231E-2,1.155548096E-1,7.117462158E-2,-3.521167755E0,-2.757072449E0,9.047645569E0
2.605468750E0,2.709560394E-1,2.962539792E-1,-7.827675343E-1,-8.708953857E-3,2.103614807E-1,9.621047974E-2,-3.496028900E0,-2.568527222E0,8.884243011E0
2.625335694E0,1.838324070E-1,3.576474786E-1,-8.059842587E-1,-5.779266357E-3,2.140884399E-1,1.625213623E-1,-3.362552643E0,-2.375797272E0,8.735198975E0
2.645202637E0,3.449677825E-1,5.178903937E-1,-5.212407112E-1,-3.667449951E-2,1.674880981E-1,2.650527954E-1,-3.161437988E0,-2.251296997E0,8.517925262E0
2.665069580E0,7.750540376E-1,5.413169265E-1,2.532320023E-1,-7.794570923E-2,1.855926514E-1,3.540039062E-1,-3.138690948E0,-2.220169067E0,8.083377838E0
2.684936524E0,9.205865860E-1,5.441892147E-1,1.092018366E0,-9.925460815E-2,2.598953247E-1,4.275054932E-1,-3.297904968E0,-2.195629120E0,7.968460083E0
2.704803467E0,6.323431730E-1,6.932082772E-1,1.127186060E0,-1.080474854E-1,2.258110046E-1,5.449523926E-1,-3.258399963E0,-2.014865875E0,8.145027161E0
2.724670410E0,6.098452806E-1,8.161669970E-1,5.930955410E-1,-1.820755005E-1,-3.757476807E-3,7.036781311E-1,-2.895683289E0,-1.933464050E0,8.805233002E0
2.744537354E0,7.665428519E-1,8.930475116E-1,6.120936871E-1,-3.171005249E-1,-3.009643555E-1,8.762474060E-1,-2.681396484E0,-1.947231293E0,9.633026123E0
2.764404297E0,8.894721270E-1,7.996035218E-1,6.761493683E-1,-3.634376526E-1,-5.947113037E-1,1.089038849E0,-2.984863281E0,-1.799388885E0,9.971202850E0
2.784271240E0,1.528800726E0,7.589575648E-1,7.113471031E-1,-3.346748352E-1,-7.015075684E-1,1.311408997E0,-3.135101318E0,-1.644962311E0,9.393604279E0
2.804138184E0,2.181565702E0,8.494458199E-1,2.455337048E-1,-3.123054504E-1,-4.575653076E-1,1.453624725E0,-3.014194489E0,-1.506099701E0,9.303226471E0
2.824005127E0,2.048640609E0,8.029353023E-1,-2.000710964E-1,-2.718238831E-1,-4.450225830E-2,1.610218048E0,-2.866950989E0,-1.547401428E0,9.423530579E0
2.843872070E0,1.799092114E0,6.942481399E-1,-7.326855659E-1,-1.911315918E-1,2.495117188E-1,1.827262878E0,-2.354591370E0,-1.605457306E0,9.504337311E0
2.863739014E0,1.364084721E0,7.138078809E-1,-1.035419941E0,-1.045799255E-1,3.227462769E-1,2.078399658E0,-1.457965851E0,-1.479167938E0,9.166751862E0
2.883605957E0,1.804041743E0,9.435403943E-1,-1.079681635E0,-4.838562012E-2,7.230186462E-1,2.220085144E0,-1.482501984E0,-1.417518616E0,8.759738922E0
2.903472901E0,1.555250168E0,8.295365572E-1,-1.587325573E0,8.392333984E-5,1.448463440E0,2.171077728E0,-1.772201538E0,-1.449234009E0,8.176151276E0
2.923339844E0,2.935221195E-1,3.684781492E-1,-1.584730864E0,6.133270264E-2,2.026634216E0,2.203567505E0,-2.324665070E0,-1.350471497E0,7.748786926E0
2.943206787E0,-4.932278395E-1,4.094684124E-1,-1.354525328E0,1.231193542E-1,2.197341919E0,2.282402039E0,-2.318077087E0,-9.997253418E-1,7.752380371E0
2.963073731E0,-1.007588625E0,7.701473832E-1,-1.498373032E0,1.436233521E-1,2.159793854E0,2.221675873E0,-2.353397369E0,-7.992095947E-1,7.088584900E0
2.982940674E0,-1.271175742E0,7.771313488E-1,-1.862462997E0,1.289787292E-1,1.954200745E0,2.101837158E0,-3.937759399E0,-1.039825439E0,6.889865875E0
3.002807617E0,-1.472845554E0,5.980831534E-1,-1.509619594E0,8.743286133E-2,1.784286499E0,1.973739624E0,-5.269527435E0,-9.596252441E-1,6.842582703E0
3.022674561E0,-1.696552515E0,4.512452334E-1,-3.659943342E-1,1.028823853E-1,1.746734619E0,1.780391693E0,-6.224819183E0,-3.239593506E-1,6.634883881E0
3.042541504E0,-2.223310232E0,1.521373950E-1,-1.447069645E-2,1.971588135E-1,1.585350037E0,1.582252502E0,-6.929912567E0,3.755950928E-2,5.995632172E0
3.062408447E0,-2.203637123E0,-1.102808081E-1,-2.230752707E-1,2.568130493E-1,1.335811615E0,1.443500519E0,-7.469802856E0,1.435050964E-1,5.866348267E0
